,0
3628,7378682548
3629,7848888830
3630,6415843084
3631,7819166176
3632,7814334640
3633,7798400259
3634,7842731981
3635,6686704308
3636,7834358162
3637,5330182758
3638,7785794364
3639,5494486658
3640,7848888850
3641,7808169769
3642,7790202934
3643,7490208141
3644,7828550234
3645,7810365304
3646,7848888772
3647,6858543535
3648,7594591312
3649,7801066479
3650,7829610257
3651,7849182932
3652,7848739441
3653,7807736999
3654,7072201725
3655,7848813922
3656,7849040182
3657,7831281732
3658,7787152121
3659,7500000259
3660,7849119090
3661,7822319335
3662,7782975897
3663,7364009530
3664,7849054870
3665,7318629415
3666,6860124678
3667,7764387120
3668,7657651607
3669,7849183134
3670,7779447646
3671,7849039984
3672,7819456137
3673,7750593662
3674,7769348324
3675,6347211216
3676,6790375208
3677,5768036937
3678,7776699037
3679,7529023711
3680,7848888646
3681,7743101892
3682,7848964085
3683,7499288530
3684,7845690433
3685,7805635819
3686,7848813580
3687,7782969327
3688,7848964101
3689,7397085163
3690,7848722062
3691,6012459399
3692,7848813784
3693,7849247979
3694,7835839745
3695,7849039963
3696,5894272293
3697,7849312211
3698,0
3699,7848889009
3700,6879389322
3701,7518516077
3702,7843127617
3703,7849312594
3704,7849055139
3705,7849119330
3706,7830422118
3707,7848814207
3708,7848814063
3709,7848814139
3710,5935447998
3711,7849040447
3712,7738848319
3713,7849119293
3714,7826709950
3715,7434359545
3716,5422266967
3717,7849118996
3718,7744968952
3719,2742537890
3720,7848964363
3721,7004391655
3722,7848814085
3723,7806062507
3724,7849119212
3725,7848888824
3726,7491282923
3727,7848804978
3728,7848888963
3729,7817836774
3730,5896437996
3731,7773838639
3732,7439562737
3733,7849040294
3734,7717072398
3735,7824787882
3736,6526894366
3737,7757452380
3738,7738250877
3739,7322508632
3740,7779850382
3741,7848739528
3742,7821603807
3743,7848739557
3744,7849309523
3745,7848964383
3746,7715659271
3747,7313801950
3748,7822534748
3749,7414128198
3750,7849119057
3751,7776575381
3752,7776267368
3753,7848964304
3754,7848888733
3755,5669987219
3756,7848456951
3757,7843662146
3758,7848183888
3759,7026248362
3760,7491087984
3761,6716058085
3762,7849247891
3763,7449094382
3764,7849119090
3765,7822319335
3766,7181320355
3767,7364009530
3768,7849312360
3769,7281562531
3770,7809945543
3771,6086653939
3772,7783357851
3773,7848964181
3774,6223012285
3775,7838653444
3776,7820482269
3777,7818375102
3778,7769348324
3779,6347211216
3780,5891105439
3781,7849040068
3782,7776699037
3783,7573515110
3784,7849312295
3785,7743101892
3786,6886125770
3787,7499288530
3788,6134183065
3789,7793322942
3790,7083681512
3791,7849247947
3792,6648345507
3793,7691094440
3794,7848888630
3795,7569064557
3796,7828196365
3797,7791083689
3798,7849039880
3799,7815629238
3800,7444712163
3801,7849312586
3802,7315939185
3803,5711767395
3804,6067468686
3805,7841803472
3806,7849119309
3807,7846693768
3808,7181378578
3809,7849183370
3810,7311656968
3811,7849119157
3812,7821380650
3813,7821069176
3814,7838924153
3815,7695358448
3816,7829202106
3817,7376087948
3818,7778361461
3819,7772702817
3820,7819237787
3821,7609483280
3822,7802756482
3823,7697055900
3824,7743435646
3825,7849363661
3826,7746071580
3827,7836282064
3828,7711524239
3829,7371083247
3830,7351009834
3831,5942980683
3832,7848813948
3833,7848782759
3834,7840067737
3835,7293639891
3836,7840277130
3837,7840590062
3838,7058263519
3839,7820670317
3840,7736044137
3841,7645001706
3842,7681861398
3843,7820053191
3844,7848814042
3845,7827231593
3846,7847602625
3847,7472161453
3848,7428472123
3849,7848813973
3850,6370875776
3851,7650480613
3852,7405459596
3853,7777994336
3854,7848983783
3855,7493308024
3856,7848739213
3857,7848964304
3858,7848888733
3859,5854087277
3860,7848456951
3861,7807736999
3862,7072201725
3863,7813357945
3864,6065899280
3865,7772914244
3866,7808464562
3867,7849183164
3868,6186884059
3869,7841180470
3870,7181320355
3871,0
3872,6156810461
3873,7281562531
3874,7848888737
3875,7833785321
3876,5662310165
3877,5649047817
3878,1866658480
3879,7849119003
3880,7794754022
3881,7777322257
3882,7848964026
3883,7841670608
3884,6733519683
3885,7691426981
3886,7814175035
3887,7817567918
3888,7849312295
3889,7743101892
3890,7848964085
3891,7499288530
3892,7709389319
3893,7848813801
3894,7083681512
3895,7849039863
3896,6648345507
3897,7691094440
3898,7848888630
3899,7763320947
3900,7849363813
3901,7468993559
3902,7849248371
3903,7843207491
3904,7848889094
3905,7849055070
3906,7315939185
3907,7824805941
3908,7798633128
3909,7799931585
3910,6475324519
3911,7846693768
3912,7849119295
3913,7816418205
3914,7311656968
3915,7849312590
3916,7821380650
3917,7335670739
3918,7606338498
3919,6520378128
3920,7418313436
3921,7836832718
3922,7708831044
3923,7849248239
3924,5657607755
3925,5119867855
3926,2277685123
3927,7772061561
3928,7337566104
3929,7292672131
3930,7563016946
3931,7849040337
3932,7848781896
3933,7848739586
3934,7848964438
3935,7836103914
3936,7768765077
3937,7849040341
3938,7786968965
3939,6692863327
3940,7609092377
3941,7849183296
3942,7362616966
3943,7800895231
3944,7814334640
3945,7798400259
3946,7801979893
3947,7484291648
3948,7834358162
3949,7840332076
3950,5288967097
3951,7849119149
3952,7647428212
3953,5266463026
3954,7849312441
3955,7849183176
3956,6333940807
3957,7446177803
3958,7847828466
3959,7849183165
3960,7566630148
3961,7849040128
3962,7849040232
3963,7776036547
3964,7727505070
3965,7699934640
3966,7507353572
3967,7685488701
3968,7366460364
3969,7849183095
3970,7849247916
3971,7763223992
3972,7681732199
3973,7750235848
3974,2623720311
3975,7215951453
3976,7849040115
3977,7848739255
3978,6330588518
3979,7847436696
3980,7849040102
3981,7775394324
3982,7816488066
3983,7816644106
3984,6894414802
3985,7824656408
3986,7830955989
3987,7849119001
3988,6839807840
3989,7642098139
3990,7848964036
3991,7770493655
3992,7755661670
3993,7839982610
3994,7848964085
3995,7499288530
3996,7709389319
3997,7793322942
3998,7083681512
3999,7794016001
4000,7848814240
4001,5681825406
4002,7776808988
4003,6964533564
4004,7846699233
4005,7848964598
4006,7814537006
4007,7812803154
4008,7720491455
4009,7171751275
4010,7837614357
4011,7817784677
4012,7848814201
4013,5567937282
4014,7824469896
4015,7849312594
4016,6709256984
4017,7690832924
4018,7848739439
4019,7849119157
4020,7816372353
4021,7821069176
4022,7822987742
4023,7695358448
4024,7817465257
4025,7848964387
4026,7774397893
4027,7821929487
4028,7806383355
4029,7580356364
4030,7826468496
4031,2742537890
4032,7848964363
4033,7004391655
4034,7760786548
4035,7820009341
4036,6034840116
4037,7849248237
4038,7255357932
4039,7847741344
4040,7848739642
4041,7019622412
4042,7819490931
4043,6478541854
4044,7778836561
4045,7405162389
4046,6231262044
4047,7848739613
4048,7849312420
4049,7671644048
4050,7812128744
4051,7831780577
4052,7782417863
4053,7848739528
4054,7821603807
4055,7789194705
4056,7849309523
4057,7849046323
4058,7849040249
4059,7822623720
4060,7822534748
4061,7414128198
4062,7766747553
4063,6415919116
4064,7838087334
4065,7772136886
4066,7849054934
4067,7848931709
4068,7254224028
4069,7777816154
4070,7848183888
4071,7026248362
4072,7390783882
4073,5364310663
4074,7849248069
4075,7514722057
4076,7382766404
4077,7849312284
4078,7750235848
4079,7575995078
4080,7420201797
4081,7844923468
4082,7499660861
4083,6294157766
4084,5712649700
4085,7849054832
4086,7337629149
4087,7566203214
4088,7556157128
4089,7826011450
4090,5272703882
4091,7807822959
4092,7804276478
4093,7756996763
4094,6608937049
4095,7847799402
4096,7849118990
4097,7388319040
4098,7269209639
4099,7749041031
4100,7821950396
4101,7471166399
4102,7361951854
4103,6339658940
4104,7789345140
4105,7561012670
4106,7492239454
4107,7765616441
4108,7792492930
4109,7846613346
4110,7769381150
4111,7810898260
4112,1228893741
4113,7827086881
4114,5127508740
4115,7845925926
4116,6558408349
4117,7772434591
4118,7759018065
4119,7480061471
4120,7849040069
4121,7776358892
4122,7849119254
4123,7755977342
4124,7848888998
4125,7848789080
4126,7450719254
4127,7778164237
4128,7776247155
4129,7849040423
4130,7794377920
4131,7848813712
4132,6325974150
4133,7647388742
4134,6940169512
4135,2277685123
4136,7772061561
4137,7337566104
4138,7783635759
4139,3944748621
4140,6869139476
4141,7399797076
4142,6572772034
4143,5664058575
4144,7678822074
4145,6070172121
4146,7387101146
4147,7848814070
4148,7848814083
4149,7397894887
4150,7848468558
4151,7548009068
4152,7565384272
4153,1786377741
4154,7812128744
4155,7849312453
4156,7764383011
4157,7819137636
4158,7835464438
4159,7621155729
4160,7848964341
4161,7849046323
4162,7807894410
4163,7313801950
4164,7822534748
4165,7414128198
4166,7849119057
4167,7190309805
4168,7809330387
4169,7848888375
4170,7737880611
4171,7775896337
4172,5983599430
4173,7585971583
4174,7849183237
4175,7780859634
4176,7685488701
4177,7366460364
4178,7848813909
4179,7213641610
4180,5256468744
4181,7769107805
4182,7849312391
4183,7012938350
4184,7774663544
4185,7849040115
4186,7848739255
4187,6514376723
4188,7847436696
4189,7849040102
4190,7775394324
4191,7834167491
4192,7684021505
4193,7848813829
4194,7842084151
4195,7849040084
4196,6230929804
4197,6839807840
4198,0
4199,5585644753
4200,7769737873
4201,7849363832
4202,7297767519
4203,7393687827
4204,7849039743
4205,7703995654
4206,7740198279
4207,7849183427
4208,7848964677
4209,7848814240
4210,7816861482
4211,7446904100
4212,7277935575
4213,7811630050
4214,6251151556
4215,7825369488
4216,7696937733
4217,7819023541
4218,6525915001
4219,7804642498
4220,7848158159
4221,7798633128
4222,7848387203
4223,7849119309
4224,7846693768
4225,7849119295
4226,7849183370
4227,7311656968
4228,5692442461
4229,7821380650
4230,7335670739
4231,7849119298
4232,7844046115
4233,7805099828
4234,7376087948
4235,7774397893
4236,7681406377
4237,7806383355
4238,7580356364
4239,7849041522
4240,6598519370
4241,7848964020
4242,7004391655
4243,7746071580
4244,7848946259
4245,7782652013
4246,7371083247
4247,7782087294
4248,7388937023
4249,7598232073
4250,7276651459
4251,7818676831
4252,6692863327
4253,7808813318
4254,7722076062
4255,7848785310
4256,6410590768
4257,7820657247
4258,7849040302
4259,7849040071
4260,6985651474
4261,7834358162
4262,7840332076
4263,5288967097
4264,7849119149
4265,7647428212
4266,5266463026
4267,7849312441
4268,7849183176
4269,7652186237
4270,7742227376
4271,7795344052
4272,7848739325
4273,7793095221
4274,6965778075
4275,7736949577
4276,7725075476
4277,7819938090
4278,7360336529
4279,5522345839
4280,7848888774
4281,7848963922
4282,7660814899
4283,7609725684
4284,7763223992
4285,7849312284
4286,7750235848
4287,7848888641
4288,7215951453
4289,7510204163
4290,7848739255
4291,6514376723
4292,7847436696
4293,1008750153
4294,7813301048
4295,7848739305
4296,7826776736
4297,7826011450
4298,5272703882
4299,7849053324
4300,7807776519
4301,5576483505
4302,7825781665
4303,0
4304,7631144004
4305,7031330909
4306,7770277077
4307,7783225776
4308,1958455245
4309,6062949770
4310,6352619872
4311,6339658940
4312,7846247827
4313,7849040371
4314,7438203609
4315,7848814256
4316,7822191389
4317,7846613346
4318,6094114556
4319,7625450223
4320,7848964464
4321,7685495381
4322,5127508740
4323,7845925926
4324,7372351956
4325,7849248339
4326,7815167297
4327,7840234082
4328,7840238025
4329,7849040434
4330,7794179576
4331,7848820926
4332,7749721790
4333,7805879252
4334,6493274096
4335,7778164237
4336,7770051320
4337,7849248287
4338,7793418226
4339,7848813712
4340,7424045373
4341,5707999740
4342,7841116120
4343,7849248063
4344,6338066142
4345,7844786554
4346,7849248295
4347,7848739635
4348,7847076223
4349,7806159954
4350,7809396132
4351,7786776638
4352,7848814109
4353,7848888934
4354,7834082956
4355,7682486333
4356,7806981709
4357,7378682548
4358,7848739545
4359,7768474208
4360,7819166176
4361,7500003738
4362,7738250877
4363,7842731981
4364,7609423816
4365,6072755171
4366,6290213899
4367,7848739465
4368,7849119149
4369,7647428212
4370,6002916118
4371,5820973680
4372,7756708495
4373,7510239869
4374,7849300439
4375,7849040227
4376,7848739381
4377,7849312351
4378,7842271727
4379,7849040232
4380,7771016948
4381,7848963917
4382,5640210384
4383,7800562932
4384,7576839225
4385,7685821100
4386,7848813909
4387,7823176729
4388,7792011629
4389,7828414602
4390,7848964218
4391,7817815630
4392,7215951453
4393,7791948414
4394,7245916086
4395,6330588518
4396,7647894727
4397,7446690827
4398,0
4399,7827917191
4400,7791350512
4401,7848814283
4402,7744437575
4403,7758318563
4404,7848881071
4405,7825096118
4406,7849040528
4407,7399810830
4408,7777589025
4409,7751253144
4410,6868366489
4411,7449791427
4412,5871548644
4413,7780719345
4414,7740198279
4415,6582757226
4416,7849183096
4417,5662058521
4418,7840214135
4419,6126754352
4420,7728233016
4421,7538023286
4422,7740614079
4423,7814033467
4424,7737200203
4425,7848814241
4426,7807750612
4427,7741509644
4428,7372351956
4429,7568946837
4430,7815167297
4431,7525664264
4432,6502509734
4433,7776358892
4434,7829721296
4435,7755977342
4436,7848888998
4437,7827307132
4438,7813634943
4439,7517920356
4440,7376362546
4441,7817726187
4442,6613211854
4443,7430434779
4444,6716150346
4445,7849040356
4446,7767764545
4447,7284749090
4448,7848964478
4449,7809092328
4450,7848964466
4451,3944748621
4452,6480984990
4453,7468509625
4454,7848739636
4455,7849248169
4456,7849055024
4457,2612054050
4458,6760381196
4459,7782939895
4460,7373715285
4461,7849040331
4462,7502732721
4463,7848785310
4464,7440861408
4465,5794107797
4466,7396101120
4467,7849040071
4468,6985651474
4469,7834358162
4470,7840332076
4471,7823210804
4472,7848888854
4473,7647428212
4474,7848739408
4475,7781032400
4476,7807853050
4477,6333940807
4478,7849300439
4479,7847621347
4480,7848739381
4481,7848239303
4482,7809245355
4483,7829610257
4484,5854087277
4485,7848456951
4486,7807736999
4487,7072201725
4488,7813357945
4489,7243368589
4490,7849040164
4491,7808464562
4492,7500000259
4493,7848739452
4494,6722698066
4495,7762329714
4496,7776607380
4497,7793908997
4498,7438630237
4499,7614426455
4500,6630318742
4501,6606907448
4502,5749920474
4503,7849248327
4504,7849363926
4505,7782512823
4506,7765338183
4507,5969548572
4508,7836513255
4509,7849175699
4510,7818864812
4511,7848814279
4512,7843637733
4513,7751253144
4514,6868366489
4515,7449791427
4516,5871548644
4517,7780719345
4518,7740198279
4519,7848708242
4520,7794016001
4521,7384379624
4522,7511463909
4523,7720393622
4524,6417102950
4525,5425893882
4526,7802666108
4527,6869233772
4528,7815629238
4529,7843066287
4530,7219267336
4531,7559167056
4532,7754023402
4533,7849246419
4534,7818503222
4535,7737309069
4536,7779684842
4537,7848739654
4538,7659659885
4539,7542374050
4540,7839793392
4541,7407967348
4542,7849312574
4543,7813634943
4544,7517920356
4545,7376362546
4546,7817726187
4547,7582880362
4548,7757407015
4549,6716150346
4550,5862065891
4551,7767764545
4552,7827116097
4553,7848964478
4554,7848814120
4555,7848964466
4556,7216837247
4557,6807376467
4558,6043513067
4559,7848739636
4560,7767015360
4561,7848739624
4562,6070172121
4563,7387101146
4564,5078835383
4565,7848814083
4566,7834328896
4567,7848468558
4568,7548009068
4569,7824413706
4570,7671644048
4571,7812128744
4572,7849312453
4573,7849248205
4574,7846218987
4575,7587098025
4576,7838992748
4577,6309667412
4578,7848888806
4579,7773332495
4580,7848739479
4581,7813101604
4582,7849248084
4583,7449719363
4584,7578421274
4585,6719098616
4586,7691588813
4587,7821392361
4588,7849182932
4589,7848739441
4590,7843530795
4591,7774149708
4592,7813357945
4593,6065899280
4594,7849040164
4595,7787152121
4596,7500000259
4597,7824949522
4598,7822319335
4599,7479765698
4600,7685434634
4601,7687047027
4602,7814868889
4603,7825629849
4604,7849119412
4605,7317767953
4606,7670320278
4607,7798091513
4608,7791350512
4609,7532843234
4610,7437641933
4611,7758318563
4612,7849040578
4613,7818794903
4614,7844371794
4615,7399810830
4616,7848958376
4617,7751253144
4618,7804038837
4619,7848814236
4620,7791805570
4621,6995899214
4622,7273058126
4623,7849183427
4624,7848964677
4625,7763059845
4626,7836946616
4627,7789388841
4628,7277935575
4629,7547654992
4630,2797853753
4631,7720855204
4632,7821726258
4633,7848964566
4634,7849311112
4635,7644327157
4636,7848158159
4637,7798633128
4638,7849054986
4639,7790421258
4640,6095715365
4641,7847279306
4642,7542374050
4643,7849040345
4644,7849312590
4645,7833808289
4646,7793887302
4647,7751893862
4648,7844046115
4649,7418313436
4650,7643665880
4651,7828890119
4652,1770768332
4653,7849183313
4654,7841116120
4655,7849248063
4656,7848814108
4657,5635133683
4658,7810603597
4659,7379367974
4660,7805370855
4661,7848888890
4662,6180576585
4663,7848964440
4664,7495199850
4665,7812542411
4666,7838882875
4667,7748104383
4668,7848936049
4669,7834328896
4670,7388709155
4671,7768474208
4672,5678054436
4673,7500003738
4674,7832271915
4675,7110981029
4676,6686704308
4677,6072755171
4678,7836280564
4679,7767950256
4680,7849181857
4681,7801747590
4682,5266463026
4683,7742307371
4684,7587524260
4685,7848964289
4686,7810417983
4687,7847621347
4688,7746258558
4689,7849183209
4690,7483008262
4691,7848964257
4692,7776036547
4693,7147077653
4694,5640210384
4695,7800562932
4696,7576839225
4697,7685821100
4698,0
4699,7541869197
4700,6601039305
4701,7814304461
4702,7835451207
4703,7479765698
4704,7849312703
4705,7796798807
4706,7611661856
4707,6405758926
4708,7145442351
4709,7771237160
4710,7847918487
4711,7771995340
4712,7744700288
4713,7849312706
4714,7376237981
4715,7792361823
4716,5966098972
4717,7829132232
4718,7847040010
4719,7849312672
4720,7849183430
4721,7719428388
4722,7849311555
4723,7849183034
4724,6569704203
4725,7849040554
4726,5445217740
4727,6352619872
4728,6339658940
4729,7519166679
4730,7831035295
4731,7752480857
4732,7765616441
4733,7825649174
4734,7808478933
4735,7836542879
4736,7848814245
4737,7805098174
4738,7219267336
4739,5344183643
4740,7848889009
4741,7849055107
4742,7518516077
4743,7149091547
4744,7849248368
4745,5966538612
4746,7827099148
4747,6526395327
4748,7848814207
4749,7498256269
4750,6549401617
4751,7848783503
4752,7421695403
4753,7849045164
4754,7849040398
4755,7792459673
4756,7260929344
4757,7848964549
4758,7848964480
4759,7448714248
4760,7597053244
4761,7842302623
4762,6032737704
4763,7823308367
4764,7804712997
4765,7848739590
4766,7564264828
4767,7517976521
4768,7849040258
4769,7848964358
4770,7019622412
4771,7832841857
4772,6478541854
4773,7356409818
4774,7591670383
4775,7717072398
4776,5593302683
4777,7848814000
4778,7849312356
4779,7817329756
4780,7807408797
4781,7849303170
4782,7849054924
4783,7849183254
4784,7848137742
4785,5867479454
4786,7848888806
4787,7569778331
4788,7793829789
4789,7835269294
4790,7846282677
4791,7712407965
4792,7776575381
4793,7391321596
4794,7466942337
4795,7504143805
4796,7576096189
4797,7725075476
4798,0
4799,7419586541
4800,7116434805
4801,7644083172
4802,7848964752
4803,7745183959
4804,7782605350
4805,7646094882
4806,7849051649
4807,7234361823
4808,6989426353
4809,7503535401
4810,7406341591
4811,7848739637
4812,7751055962
4813,7713566206
4814,7848964749
4815,7745954721
4816,5233262213
4817,6006380600
4818,7493998440
4819,7770008430
4820,7849053324
4821,7849312665
4822,7792357360
4823,6428309372
4824,7803935253
4825,7847439576
4826,7349949126
4827,7770277077
4828,7849055166
4829,7653064723
4830,7727312145
4831,7849363777
4832,5623829077
4833,7814636312
4834,3195230954
4835,7848889142
4836,7499771557
4837,7822191389
4838,7834425925
4839,6493807669
4840,7833068989
4841,7728375294
4842,7685495381
4843,7559167056
4844,7754023402
4845,7849246419
4846,7785416923
4847,7800664366
4848,7849248368
4849,7775749472
4850,7827099148
4851,7845673103
4852,7815064647
4853,7498256269
4854,7848814139
4855,5935447998
4856,7552478712
4857,7849363650
4858,7849040398
4859,7826709950
4860,7434359545
4861,5422266967
4862,7848143062
4863,7849010475
4864,7597053244
4865,7842302623
4866,7849055081
4867,7848814085
4868,7848964429
4869,7849119212
4870,7848888824
4871,7491282923
4872,7847741344
4873,7848888942
4874,7846151502
4875,7611461166
4876,7841145158
4877,6491969075
4878,7810075887
4879,7335604498
4880,7848739562
4881,6277479300
4882,7523010995
4883,7848739494
4884,7760802465
4885,7849312488
4886,5770334802
4887,7847602625
4888,5567274234
4889,7776889948
4890,7848813973
4891,6370875776
4892,7650480613
4893,7813101604
4894,0
4895,7788544758
4896,7806464708
4897,6719098616
4898,7691588813
4899,7848814478
4900,7849055317
4901,7849040685
4902,7848871916
4903,7742298790
4904,7849040652
4905,7848889171
4906,7747600157
4907,7830149177
4908,2113479621
4909,7813841089
4910,7776461374
4911,7849119350
4912,7849312703
4913,7493714622
4914,7848889199
4915,7849312694
4916,7849119412
4917,7787720638
4918,7670320278
4919,7831548646
4920,7847587532
4921,7849040612
4922,7765338183
4923,5969548572
4924,7722219365
4925,7849183479
4926,7849040528
4927,7399810830
4928,7777589025
4929,7849363796
4930,7726227986
4931,7848964694
4932,7791805570
4933,7703995654
4934,7740198279
4935,6582757226
4936,7848964677
4937,7763059845
4938,7512058433
4939,7720393622
4940,7566254975
4941,7547654992
4942,2797853753
4943,7793272933
4944,7815629238
4945,7777555733
4946,7849055070
4947,7849363694
4948,5711767395
4949,7848814201
4950,7849363798
4951,7841519507
4952,7793886628
4953,7742752549
4954,7818279455
4955,7830422118
4956,6003245733
4957,7848814063
4958,7788648292
4959,7849248221
4960,7554062915
4961,7829202106
4962,7849119293
4963,7848964521
4964,7785247124
4965,7778882882
4966,7609483280
4967,7849041522
4968,7697055900
4969,7743435646
4970,7849363661
4971,7746071580
4972,7836282064
4973,6881768173
4974,7849055065
4975,7491282923
4976,7848804978
4977,7848888963
4978,7846151502
4979,7848964425
4980,7359828766
4981,7465096385
4982,7849005241
4983,7728911140
4984,7808217852
4985,7602410825
4986,7645001706
4987,7823348343
4988,7760802465
4989,7849312488
4990,5770334802
4991,6229202278
4992,7472161453
4993,7428472123
4994,7808169769
4995,7790202934
4996,7490208141
4997,7812345685
4998,7838850054
